"","ï..X","Y","OBJECTID","ReferenceNumber","CategoryHierarchy","CategoryLevel1","CategoryLevel2","CategoryLevel3","CategoryLevel4","CategoryLevel5","CategoryName","CouncilDistrictNumber","SourceLevel1","Neighborhood","DateCreated","DateUpdated","DateClosed","StatusType","SystemId","ServiceLevelName","Latitude","Longitude","XCoord","YCoord","CrossStreet","GlobalID","ZIP"
"1872",-121.412261787585,38.4428637981927,6007,"160511-000041","Solid Waste : Kick truck : Recycle","Solid Waste","Kick truck","",NA,NA,"Recycle",8,"Phone Call","Valley Hi / North Laguna","2016-05-11T14:11:05.000Z","2017-05-21T06:32:02.000Z","2017-05-21T06:32:02.000Z","Completed",12742,"36 Hours-No Holidays-M/F-24h",38.4428587236227,-121.41224864628,6730006.60905195,1923645.78023985,"LAGUNA VEGA DR","dab6ae0a-b798-4099-bf1e-4577cf94df8b","95758"
"1873",-121.467854464441,38.6513173648437,6008,"160511-000047","Solid Waste : Replace Can : Garbage","Solid Waste","Replace Can","",NA,NA,"Garbage",2,"Phone Call","Glenwood Meadows","2016-05-11T14:15:07.000Z","2017-05-21T06:32:02.000Z","2017-05-21T06:32:02.000Z","Completed",12746,"",38.6513122769903,-121.467841288939,6713639.78150832,1999460.99312015,"BOLLENBACHER AVE","aa222cd3-18e4-4944-9952-f85d0cecb5b5","95838"
"1874",-121.509562614745,38.5517964941375,6009,"160511-000048","Solid Waste : Exchange Can : Garbage","Solid Waste","Exchange Can","",NA,NA,"Garbage",4,"Phone Call","Upper Land Park","2016-05-11T14:17:01.000Z","2017-01-27T18:40:40.000Z","2017-01-27T18:38:13.000Z","Closed",12748,"",38.551791417768,-121.509549445067,6701924.545097,1963150.978284,"SANTA BUENA WAY","2cbd675f-dd75-4c06-a997-91bdb3b82e70","95818"
"1875",-121.509562614745,38.5517964941375,6010,"160511-000052","Solid Waste : Pickup Can : Recycle","Solid Waste","Pickup Can","",NA,NA,"Recycle",4,"Phone Call","Upper Land Park","2016-05-11T14:19:36.000Z","2017-01-27T18:40:38.000Z","2017-01-27T18:38:13.000Z","Closed",12751,"",38.551791417768,-121.509549445067,6701924.545097,1963150.978284,"SANTA BUENA WAY","1688314a-80d7-415b-a595-3a19fa884e39","95818"
"1876",-121.526420786264,38.4865167076839,6011,"160511-000053","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",7,"Phone Call","Pocket","2016-05-11T14:24:30.000Z","2017-05-21T06:32:02.000Z","2017-05-21T06:32:02.000Z","Completed",12753,"",38.4865116380523,-121.526407621983,6697227.41882069,1939352.15224532,"DELTAWIND DR","291940d5-aa6d-418e-9075-4d3f82a70875","95831"
"1877",-121.443805367605,38.5744784759496,6012,"160511-000064","Water : Water Conservation : Water Use Complaint","Water","Water Conservation","",NA,NA,"Water Use Complaint",3,"Mobile App","East Sacramento","2016-05-11T14:32:58.000Z","2017-05-19T21:57:56.000Z","2017-05-19T21:57:06.000Z","Cancelled",12761,"30 Days-All Holidays-M/F",38.5744733926973,-121.443792205309,6720678.866658,1971519.433669,"45TH ST","14ab8d9d-4534-4366-808b-a8a6b43064fa","95819"
"1878",-121.495921024058,38.6701533389791,6013,"160511-000068","Water : Leak","Water","","",NA,NA,"Leak",1,"Phone Call","Natomas Park","2016-05-11T14:38:02.000Z","2017-05-21T06:32:03.000Z","2017-05-21T06:32:03.000Z","Completed",12768,"",38.6701482516927,-121.495907841879,6705586.61050524,2006274.89279108,"DANBROOK DR","d71580ec-9fec-48e4-87bb-3a2ec403e4b2","95835"
"1879",-121.423976498224,38.4714719787911,6014,"160511-000066","Other : Homeless Camp","Other","","",NA,NA,"Homeless Camp",8,"Phone Call","Valley Hi / North Laguna","2016-05-11T14:40:57.000Z","2017-01-27T18:40:48.000Z","2017-01-27T18:38:13.000Z","Closed",12771,"",38.4714669026915,-121.423963351617,6726585.36625,1934042.613799,"KAISER DRWY","966bb068-d01d-453d-877e-830691aed43e","95823"
"1880",-121.485571035097,38.506032938915,6015,"160511-000082","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",5,"Phone Call","Golf Course Terrace","2016-05-11T14:51:25.000Z","2017-05-21T06:32:03.000Z","2017-05-21T06:32:03.000Z","Completed",12781,"36 Hours-No Holidays-M/F-24h",38.506027864562,-121.485557874738,6708879.86867309,1946523.01671445,"23RD ST","082ace17-4b5b-4c65-8474-957804437d52","95822"
"1881",-121.472306051378,38.4823907493404,6016,"160511-000084","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",8,"Phone Call","Meadowview","2016-05-11T14:54:15.000Z","2017-05-21T06:32:03.000Z","2017-05-21T06:32:03.000Z","Completed",12785,"36 Hours-No Holidays-M/F-24h",38.4823856759698,-121.472292895961,6712725.7402425,1937934.91873476,"29TH ST","1328c249-7e62-448a-ac60-e8354ffcc745","95822"
"1882",-121.463699721212,38.6470327666641,6017,"160511-000088","Solid Waste : Redump : Recycle","Solid Waste","Redump","",NA,NA,"Recycle",2,"Phone Call","Glenwood Meadows","2016-05-11T14:58:39.000Z","2017-01-27T18:40:46.000Z","2017-01-27T18:38:13.000Z","Closed",12787,"",38.6470276788534,-121.463686546882,6714835.481407,1997907.627169,"WAUNITA WAY","4d2b669f-7c76-44f5-8633-07ce63cd047b","95838"
"1883",-121.452468733176,38.6373354143439,6018,"160511-000090","Solid Waste : Illegal Dumping : Street / Sidewalk","Solid Waste","Illegal Dumping","",NA,NA,"Street / Sidewalk",2,"Mobile App","West Del Paso Heights","2016-05-11T14:59:07.000Z","2017-07-06T18:41:13.000Z","2017-07-06T18:39:44.000Z","Completed",12789,"7 Days-No Holidays-M/F-24h",38.6373303264876,-121.452455561784,6718064.24185,1994395.230527,"MORRISON AVE GRAND AVE ALY","1fffb7d2-f241-4337-a453-677238cf2954","95838"
"1884",-121.479145490616,38.5516305346818,6019,"160511-000089","Solid Waste : Info : Other","Solid Waste","Info","",NA,NA,"Other",5,"Phone Call","Curtis Park","2016-05-11T15:00:20.000Z","2017-01-27T18:40:44.000Z","2017-01-27T18:38:13.000Z","Closed",12790,"7 Days-No Holidays-M/F-24h",38.5516254560203,-121.479132325661,6710623.414205,1963138.939699,"4TH AVE","66d5af7b-e2b9-46a6-9f5e-a746730eb973","95818"
"1885",-121.463699721211,38.6470327666654,6020,"160511-000091","Solid Waste : Replace Can : Recycle","Solid Waste","Replace Can","",NA,NA,"Recycle",2,"Phone Call","Glenwood Meadows","2016-05-11T15:00:34.000Z","2017-05-21T06:32:03.000Z","2017-05-21T06:32:03.000Z","Completed",12791,"",38.6470276788534,-121.463686546882,6714835.4814073,1997907.62716947,"WAUNITA WAY","f9fd3f9c-eb32-44b3-997c-664090aa03f5","95838"
"1886",-121.486408235172,38.5825850462998,6021,"160511-000103","Solid Waste : Illegal Dumping : Street / Sidewalk","Solid Waste","Illegal Dumping","",NA,NA,"Street / Sidewalk",4,"Web App","Mansion Flats","2016-05-11T15:07:48.000Z","2017-05-19T21:45:51.000Z","2017-05-19T21:45:48.000Z","Cancelled",12800,"7 Days-No Holidays-M/F-24h",38.5825799656009,-121.486395065286,6708482.742022,1974399.949469,"FAT ALY","5188c7be-6a14-46e6-8625-85afe1578c27","95814"
"1887",-121.45518455201,38.5458739671269,6022,"160511-000109","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",5,"Mobile App","Central Oak Park","2016-05-11T15:10:55.000Z","2017-05-21T06:38:57.000Z","2017-05-21T06:38:57.000Z","Completed",12805,"",38.5458688871344,-121.455171391467,6717488.20466446,1961082.728304,"6TH AVE","6d9f9bf8-ad5c-4478-b308-2f846740ba4f","95820"
"1888",-121.407866924614,38.4418479311729,6023,"160511-000107","Solid Waste : Kick truck : Recycle","Solid Waste","Kick truck","",NA,NA,"Recycle",8,"Phone Call","Valley Hi / North Laguna","2016-05-11T15:11:43.000Z","2017-05-21T06:32:03.000Z","2017-05-21T06:32:03.000Z","Completed",12808,"36 Hours-No Holidays-M/F-24h",38.4418428563578,-121.407853784113,6731267.74987909,1923284.00079487,"MASTERS ST","f7a49092-b25e-4eb9-b5f2-ee2841293af8","95758"
"1889",-121.532542498147,38.6292356159003,6024,"160511-000095","Solid Waste : Exchange Can : Garbage","Solid Waste","Exchange Can","",NA,NA,"Garbage",1,"Phone Call","Gateway West","2016-05-11T15:13:16.000Z","2017-05-20T07:37:21.000Z","2017-05-20T07:37:21.000Z","Completed",12812,"",38.6292305348113,-121.532529315376,6695207.80868739,1991317.75570758,"SHRIKE CIR","16f6da88-e502-411c-9e91-42a4e53f9820","95834"
"1890",-121.451183224137,38.5422761183249,6025,"160511-000114","Streets and Lighting : Street Maintenance","Streets and Lighting","","",NA,NA,"Street Maintenance",6,"Phone Call","West Tahoe Park","2016-05-11T15:13:51.000Z","2016-09-19T17:46:06.000Z","2016-09-19T17:46:02.000Z","Completed",12813,"72 Hours-All Holidays-M/F",38.5422710383326,-121.451170064655,6718640.487234,1959779.374194,"10TH AVE","e8eb9f03-7465-49eb-9606-a8bc7bc268d8","95820"
"1891",-121.476750528147,38.4995570338155,6026,"160511-000116","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",5,"Phone Call","Woodbine","2016-05-11T15:14:14.000Z","2017-05-21T06:32:03.000Z","2017-05-21T06:32:03.000Z","Completed",12814,"36 Hours-No Holidays-M/F-24h",38.4995519593393,-121.476737369945,6711417.50347337,1944179.0727219,"27TH ST","9feb4e6c-cc79-4eae-a7d2-7bbbc5563bb1","95822"
"1892",-121.45518455201,38.5458739671269,6027,"160511-000118","Solid Waste : Collect Can","Solid Waste","","",NA,NA,"Collect Can",5,"Mobile App","Central Oak Park","2016-05-11T15:14:29.000Z","2017-05-21T06:39:58.000Z","2017-05-21T06:39:58.000Z","Completed",12815,"",38.5458688871344,-121.455171391467,6717488.20466446,1961082.728304,"6TH AVE","6559fc1b-488a-4af3-a596-4ec1b913d0bb","95820"
"1893",-121.41724198869,38.5227934894528,6028,"160511-000120","Solid Waste : Missed Service : Garbage","Solid Waste","Missed Service","",NA,NA,"Garbage",6,"Phone Call","Avondale","2016-05-11T15:17:20.000Z","2017-05-20T07:44:39.000Z","2017-05-20T07:44:39.000Z","Completed",12822,"36 Hours-No Holidays-M/F-24h",38.5227884085277,-121.417228836853,6728393.57104314,1952744.77928695,"FRUITRIDGE RD","ccc697cd-e481-4fef-8156-ce029d0c39f4","95824"
"1894",-121.494020108255,38.5817923038651,6029,"160511-000112","Animal care : Escalation Form : Other","Animal care","Escalation Form","",NA,NA,"Other",4,"Phone Call","Downtown","2016-05-11T15:19:28.000Z","2017-09-14T14:56:08.000Z","","In Progress",12824,"",38.5817872238086,-121.49400693729,6706308.48729512,1974099.04716364,"9TH ST","85862b54-3caf-44d9-b056-361c271bd28f","95814"
"1895",-121.485033186394,38.4990808258132,6030,"160511-000131","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",5,"Phone Call","Golf Course Terrace","2016-05-11T15:20:00.000Z","2017-07-06T18:41:15.000Z","2017-07-06T18:39:44.000Z","Completed",12826,"",38.499075752002,-121.485020026968,6709048.125015,1943992.110095,"57TH AVE","11d2674b-9363-4c3c-8310-bfc991ccaa8d","95822"
"1896",-121.511567584109,38.6184764761712,6031,"160511-000132","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",3,"Phone Call","South Natomas","2016-05-11T15:20:23.000Z","2017-01-27T18:40:42.000Z","2017-01-27T18:38:13.000Z","Closed",12827,"",38.6184713943831,-121.511554405908,6701220.659936,1987431.057263,"CANDIDO DR","986a4dae-29b4-4b40-ac77-44a2632b2617","95833"
"1897",-121.516200177075,38.5055588169331,6032,"160511-000119","Solid Waste : Repair Can : Garbage : Lid","Solid Waste","Repair Can","Garbage",NA,NA,"Lid",5,"Phone Call","South Land Park","2016-05-11T15:22:20.000Z","2017-05-21T06:32:04.000Z","2017-05-21T06:32:04.000Z","Completed",12829,"",38.5055537449346,-121.516187012042,6700116.01298833,1946302.21534187,"13TH ST","1f45d3de-099c-484d-b38b-fa30f09c6c10","95831"
"1898",-121.484963365275,38.5060383874917,6033,"160511-000134","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",5,"Phone Call","Golf Course Terrace","2016-05-11T15:22:24.000Z","2017-05-21T06:32:58.000Z","2017-05-21T06:32:58.000Z","Completed",12830,"36 Hours-No Holidays-M/F-24h",38.5060333130923,-121.484950205009,6709053.74686024,1946525.98587098,"23RD ST","e1c90226-d4bd-4909-a286-936f5cfbf278","95822"
"1899",-121.480343992774,38.5154420924526,6034,"160511-000138","Solid Waste : Missed Service : Garbage","Solid Waste","Missed Service","",NA,NA,"Garbage",5,"Mobile App","Brentwood","2016-05-11T15:23:04.000Z","2017-05-21T06:39:58.000Z","2017-05-21T06:39:58.000Z","Completed",12831,"36 Hours-No Holidays-M/F-24h",38.5154370169155,-121.480330832072,6710356.03310439,1949958.09413477,"HERMOSA ST","4761ec2b-7c64-414b-a79a-e589fee6dbc3","95822"
"1900",-121.447584887046,38.6171180284373,6035,"160511-000137","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",2,"Phone Call","South Hagginwood","2016-05-11T15:24:42.000Z","2017-07-06T18:41:17.000Z","2017-07-06T18:39:44.000Z","Completed",12834,"",38.6171129419003,-121.44757171891,6719503.975136,1987041.032745,"ELEANOR AVE","cc70dbfb-c240-4c18-a73b-149d43ddd1e6","95815"
"1901",-121.545702328664,38.6481236652242,6036,"160511-000139","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",1,"Phone Call","Sundance Lake","2016-05-11T15:25:36.000Z","2017-05-20T07:52:39.000Z","2017-05-20T07:52:39.000Z","Completed",12836,"36 Hours-No Holidays-M/F-24h",38.6481185835645,-121.545689141525,6691414.11981777,1998177.26500391,"NATOMAS CENTRAL DR","c37cb4ab-cd50-497a-ace1-9cf49c9e66cd","95834"
"1902",-121.432806337008,38.4710757064796,6037,"160511-000143","Solid Waste : Notify Supervisor : Garbage","Solid Waste","Notify Supervisor","",NA,NA,"Garbage",8,"Phone Call","Valley Hi / North Laguna","2016-05-11T15:27:26.000Z","2017-05-21T06:32:58.000Z","2017-05-21T06:32:58.000Z","Completed",12839,"24 Hours-No Holidays-M/F-24h",38.4710706310806,-121.432793189084,6724058.32666925,1933882.40154209,"PANOS CT","758c03f9-ef1e-484b-903e-ec9f64f5c022","95823"
"1903",-121.516200177075,38.5055588169331,6038,"160511-000146","Solid Waste : Missed Service : Lawn and Garden","Solid Waste","Missed Service","",NA,NA,"Lawn and Garden",5,"Phone Call","South Land Park","2016-05-11T15:27:27.000Z","2017-05-21T06:32:58.000Z","2017-05-21T06:32:58.000Z","Completed",12840,"36 Hours-No Holidays-M/F-24h",38.5055537449346,-121.516187012042,6700116.01298833,1946302.21534187,"13TH ST","bc5f4c35-8de7-4816-92b3-24f4df55ac54","95831"
"1904",-121.545702328664,38.6481236652242,6039,"160511-000147","Solid Waste : Pickup Can : Garbage","Solid Waste","Pickup Can","",NA,NA,"Garbage",1,"Phone Call","Sundance Lake","2016-05-11T15:27:42.000Z","2017-05-20T07:55:39.000Z","2017-05-20T07:55:39.000Z","Completed",12841,"",38.6481185835645,-121.545689141525,6691414.11981777,1998177.26500391,"NATOMAS CENTRAL DR","707de330-2abd-408b-a083-e69737c6161a","95834"
"1905",-121.433904532622,38.5199313016925,6040,"160511-000149","Water : Leak","Water","","",NA,NA,"Leak",6,"Email","Fruitridge Manor","2016-05-11T15:28:56.000Z","2017-01-27T18:40:40.000Z","2017-01-27T18:38:13.000Z","Closed",12845,"",38.5199262222688,-121.433891378553,6723633.085754,1951672.316685,"38TH AVE","a249ffee-39c1-4ef4-9414-064322f6b09e","95824"
"1906",-121.545702328664,38.6481236652242,6041,"160511-000151","Solid Waste : Pickup Can : Lawn and Garden","Solid Waste","Pickup Can","",NA,NA,"Lawn and Garden",1,"Phone Call","Sundance Lake","2016-05-11T15:30:29.000Z","2017-05-20T07:59:37.000Z","2017-05-20T07:59:37.000Z","Completed",12846,"",38.6481185835645,-121.545689141525,6691414.11981777,1998177.26500391,"NATOMAS CENTRAL DR","044dd01b-e28b-490d-bcda-a6e7ad9e29bb","95834"
"1907",-121.545702328664,38.6481236652242,6042,"160511-000155","Solid Waste : Pickup Can : Recycle","Solid Waste","Pickup Can","",NA,NA,"Recycle",1,"Phone Call","Sundance Lake","2016-05-11T15:31:42.000Z","2017-05-20T08:00:37.000Z","2017-05-20T08:00:37.000Z","Completed",12847,"",38.6481185835645,-121.545689141525,6691414.11981777,1998177.26500391,"NATOMAS CENTRAL DR","ce7abaf4-524e-4f5d-a980-0e9ca70f0b19","95834"
"1908",-121.474425258877,38.5621973828568,6043,"160511-000148","Water : Hydrant","Water","","",NA,NA,"Hydrant",4,"Phone Call","Newton Booth","2016-05-11T15:31:48.000Z","2017-01-27T18:40:38.000Z","2017-01-27T18:38:13.000Z","Closed",12848,"2 Hours-All Holidays-24x7",38.5621923029545,-121.474412093352,6711951.026397,1966994.880229,"TOMATO ALY","89a6b524-34bd-41a9-819b-6dad33eb0a50","95818"
"1909",-121.443147497279,38.6182722520389,6044,"160511-000152","Solid Waste : Illegal Dumping : Street / Sidewalk","Solid Waste","Illegal Dumping","",NA,NA,"Street / Sidewalk",2,"Phone Call","South Hagginwood","2016-05-11T15:33:11.000Z","2017-07-06T18:41:19.000Z","2017-07-06T18:39:44.000Z","Completed",12850,"7 Days-No Holidays-M/F-24h",38.6182671650695,-121.443134329687,6720769.214402,1987469.108055,"BRANCH ST","8b25adfc-72f0-42c9-83c7-1ee2db0b7779","95815"
"1910",-121.49304797956,38.6265191661363,6045,"160511-000156","Solid Waste : Kick truck : Garbage","Solid Waste","Kick truck","",NA,NA,"Garbage",3,"Phone Call","South Natomas","2016-05-11T15:34:04.000Z","2017-05-20T08:02:39.000Z","2017-05-20T08:02:39.000Z","Completed",12851,"36 Hours-No Holidays-M/F-24h",38.6265140822699,-121.493034803227,6706495.51008103,1990388.9790619,"KELSO CIR","f2d80d0b-53c2-4236-93d1-454c65128330","95833"
"1911",-121.433841005438,38.5635916664813,6046,"160511-000130","Parking : Escalation Form : Enforcement","Parking","Escalation Form","",NA,NA,"Enforcement",3,"Phone Call","East Sacramento","2016-05-11T15:35:08.000Z","2016-05-11T15:35:24.000Z","","In Progress",12854,"48 Hours-All Holidays-M/F",38.5635865833862,-121.433827846023,6723552.20448387,1967572.34422763,"J ST","2403cd15-eaa8-469c-af69-db944063056f","95819"
"1912",-121.427897958089,38.4598558849884,6047,"160511-000164","Solid Waste : Illegal Dumping : Street / Sidewalk","Solid Waste","Illegal Dumping","",NA,NA,"Street / Sidewalk",7,"Email","Valley Hi / North Laguna","2016-05-11T15:36:27.000Z","2017-05-21T06:59:59.000Z","2017-05-21T06:59:59.000Z","Completed",12860,"7 Days-No Holidays-M/F-24h",38.4598508101641,-121.427884812293,6725489.3025823,1929805.25758863,"ARROYO VISTA DR","31e9f491-444e-462b-8827-edeae24e3e30","95823"
"1913",-121.49304797956,38.6265191661366,6048,"160511-000161","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",3,"Phone Call","South Natomas","2016-05-11T15:36:31.000Z","2017-07-06T18:41:21.000Z","2017-07-06T18:39:44.000Z","Completed",12861,"",38.6265140822699,-121.493034803227,6706495.510081,1990388.979062,"KELSO CIR","faff0915-9eb8-4ddc-9eae-d4ad09608a12","95833"
"1914",-121.476875262944,38.6188638456435,6049,"160511-000167","Building / Planning : Info : General Info","Building / Planning","Info","",NA,NA,"General Info",3,"Phone Call","Northgate","2016-05-11T15:39:21.000Z","2017-01-27T18:40:36.000Z","2017-01-27T18:38:13.000Z","Closed",12866,"No SLA-All Holidays-M/F-24h",38.6188587611861,-121.476862090057,6711131.697962,1987627.292316,"PELICAN WAY","c8cb83fa-50e9-4a25-ba7d-2af5f2a6263b","95833"
"1915",-121.477086551381,38.6127538532723,6050,"160511-000173","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",3,"Phone Call","Northgate","2016-05-11T15:41:41.000Z","2017-07-06T18:41:14.000Z","2017-07-06T18:39:44.000Z","Completed",12870,"",38.6127487693425,-121.477073379216,6711084.135204,1985401.842955,"NORDELL WAY","6a008069-8e0b-4ccf-a42c-4ccb5c899b9c","95833"
"1916",-121.433369378086,38.5627149839332,6051,"160511-000175","Solid Waste : Repair Can : Lawn and Garden : Lid","Solid Waste","Repair Can","Lawn and Garden",NA,NA,"Lid",3,"Phone Call","East Sacramento","2016-05-11T15:43:58.000Z","2017-01-27T18:40:44.000Z","2017-01-27T18:38:13.000Z","Closed",12874,"",38.5627099008756,-121.433356218854,6723689.045741,1967253.920765,"J ST","6f669af5-38fe-42fa-a653-18580a59281e","95819"
"1917",-121.488273681961,38.5813656584975,6052,"160511-000169","Parking : Meter Broken","Parking","","",NA,NA,"Meter Broken",4,"Phone Call","Mansion Flats","2016-05-11T15:43:59.000Z","2017-01-05T15:07:32.000Z","2017-01-05T15:07:26.000Z","Completed",12876,"7 Days-All Holidays-24x7",38.5813605780416,-121.488260511936,6707952.002704,1973952.871723,"H ST","a4c4031a-bae4-4822-9709-b939df8d988b","95814"
"1918",-121.513065912533,38.475312831548,6053,"160511-000177","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",7,"Phone Call","Pocket","2016-05-11T15:44:09.000Z","2017-07-06T18:41:16.000Z","2017-07-06T18:39:44.000Z","Completed",12877,"",38.4753077618481,-121.513052751683,6701071.93425,1935292.186704,"GRAND RIVER DR","c8fba8a0-1257-447d-9caf-0b983c14cfd5","95831"
"1919",-121.489400546796,38.6239668675049,6054,"160511-000179","Solid Waste : Household Junk","Solid Waste","","",NA,NA,"Household Junk",3,"Phone Call","South Natomas","2016-05-11T15:45:09.000Z","2017-07-06T18:41:18.000Z","2017-07-06T18:39:44.000Z","Completed",12879,"",38.623961783573,-121.489387371344,6707542.712983,1989465.330191,"PRINCE HENRY DR","686168b8-133f-4df8-99df-2e4dada6bf78","95833"
